temperature,humidity,wind_speed,UVA,AOD,sex,age,height,weight,BMI,comfort_temperature,comfort_humidity,comfort_wind,comfort_UVA,comfort_AOD,age_group,BMI_group
29.6,70.3,14.6,4.3,0.41,male,63,173.6,62.6,20.8,0.6699999999999999,0.5940000000000001,0.27,0.6416666666666666,0.4900000000000001,senior,normal
18.5,25.1,4.9,8.1,0.53,male,44,175.7,62.7,20.3,0.875,0.502,0.755,0.32500000000000007,0.47,middle,normal
10.0,77.5,13.8,8.8,0.55,female,34,163.0,71.9,27.1,0.35,0.44999999999999996,0.20999999999999994,0.1666666666666666,0.44999999999999996,middle,overweight
13.8,54.5,4.0,8.3,0.89,male,77,161.3,60.6,23.3,0.64,0.91,0.8,0.30833333333333324,0.009999999999999981,elderly,normal
38.0,79.3,14.8,1.4,0.41,male,81,187.1,71.4,20.4,0.05,0.41400000000000003,0.26,0.8833333333333333,0.4900000000000001,elderly,normal
36.0,62.1,10.1,7.9,0.91,female,52,167.0,61.1,21.9,0.45,0.758,0.495,0.24166666666666667,0.08999999999999997,senior,normal
17.0,67.7,7.0,3.4,0.47,male,47,186.1,61.9,17.9,0.8,0.6459999999999999,0.65,0.7166666666666667,0.53,middle,underweight
33.4,89.5,9.2,0.3,0.76,male,80,180.0,84.9,26.2,0.2800000000000001,0.20999999999999996,0.54,0.975,0.13999999999999999,elderly,overweight
28.3,36.3,4.1,5.0,0.93,male,45,174.1,86.4,28.5,0.735,0.726,0.795,0.5833333333333333,0.06999999999999995,middle,overweight
39.1,63.7,4.1,5.2,0.91,male,77,174.5,44.4,14.6,0.0,0.726,0.795,0.5666666666666667,0.0,elderly,underweight
21.2,52.2,1.7,5.6,0.1,male,54,156.0,81.2,33.4,0.9099999999999999,0.956,0.915,0.5333333333333334,0.9,senior,obese
30.4,22.8,1.7,8.5,0.25,female,39,172.1,91.0,30.7,0.6300000000000001,0.45599999999999996,0.915,0.19166666666666662,0.75,middle,obese
11.9,21.0,5.2,3.7,0.5,female,37,184.2,93.4,27.5,0.445,0.42000000000000004,0.74,0.5916666666666667,0.5,middle,overweight
21.9,28.3,11.4,3.8,0.46,female,81,176.8,77.8,24.9,0.945,0.5660000000000001,0.42999999999999994,0.5833333333333334,0.44000000000000006,elderly,normal
38.9,65.4,9.1,0.7,0.66,male,34,171.5,54.1,18.4,0.20500000000000007,0.692,0.545,0.9416666666666667,0.33999999999999997,middle,underweight
26.2,59.7,1.5,8.2,0.95,male,29,187.1,79.4,22.7,0.8400000000000001,0.8059999999999999,0.925,0.31666666666666676,0.050000000000000044,young,normal
18.6,58.7,12.8,6.8,0.16,male,39,168.1,57.0,20.2,0.8800000000000001,0.826,0.36,0.43333333333333335,0.84,middle,normal
13.6,22.2,9.0,4.2,0.48,female,34,163.8,64.9,24.2,0.53,0.44399999999999995,0.45000000000000007,0.5499999999999999,0.52,middle,normal
31.1,52.9,14.4,8.5,0.23,male,27,171.5,75.7,25.7,0.595,0.9420000000000001,0.28,0.29166666666666663,0.77,young,overweight
29.3,84.7,10.1,6.4,0.9,male,82,177.7,57.9,18.3,0.485,0.30599999999999994,0.395,0.4666666666666667,0.0,elderly,underweight
21.2,47.8,2.6,5.6,0.97,female,39,152.8,52.8,22.6,0.9099999999999999,0.956,0.87,0.43333333333333346,0.030000000000000027,middle,normal
38.5,63.7,7.1,6.1,0.5,male,67,172.8,77.0,25.8,0.025,0.726,0.645,0.4916666666666667,0.4,elderly,overweight
10.7,74.6,9.7,7.6,0.15,female,31,178.1,98.0,30.9,0.485,0.3080000000000001,0.515,0.2666666666666667,0.85,middle,obese
19.1,74.9,0.4,7.9,0.8,female,81,167.3,88.6,31.7,0.805,0.3019999999999999,0.98,0.24166666666666667,0.09999999999999995,elderly,obese
37.6,56.3,0.2,3.5,0.71,female,64,181.1,80.6,24.6,0.36999999999999994,0.8740000000000001,0.99,0.6083333333333333,0.19000000000000003,senior,normal
19.6,80.1,1.9,1.7,0.39,male,46,176.4,84.7,27.2,0.93,0.39800000000000013,0.905,0.8583333333333334,0.61,middle,overweight
17.6,47.4,3.8,1.9,0.89,male,53,191.4,79.6,21.7,0.8300000000000001,0.948,0.81,0.8416666666666667,0.10999999999999999,senior,normal
26.0,82.2,6.4,7.7,0.98,male,69,162.5,76.7,29.0,0.85,0.356,0.6799999999999999,0.3583333333333333,0.0,elderly,overweight
34.7,36.8,7.3,10.5,0.58,male,24,178.3,83.5,26.3,0.41499999999999987,0.736,0.635,0.125,0.42000000000000004,young,overweight
13.1,39.6,2.1,4.9,0.59,male,46,159.8,49.5,19.4,0.605,0.792,0.895,0.5916666666666666,0.41000000000000003,middle,normal
38.3,23.7,10.1,2.0,0.33,male,28,153.8,73.0,30.9,0.13500000000000015,0.474,0.395,0.8333333333333334,0.6699999999999999,young,obese
33.9,75.7,8.9,9.1,0.61,male,50,149.6,68.8,30.7,0.3550000000000001,0.286,0.45499999999999996,0.2416666666666667,0.39,senior,obese
15.4,49.2,4.4,10.0,0.47,female,23,175.4,71.2,23.1,0.62,0.9840000000000001,0.78,0.06666666666666662,0.53,young,normal
31.4,36.0,0.2,10.6,0.34,male,49,171.8,63.1,21.4,0.5800000000000001,0.72,0.99,0.1166666666666667,0.6599999999999999,middle,normal
21.5,36.2,1.2,7.3,0.11,female,68,165.2,77.8,28.5,0.925,0.724,0.94,0.29166666666666674,0.79,elderly,overweight
22.1,83.1,5.9,10.3,0.29,male,75,152.3,57.7,24.9,0.9550000000000001,0.3380000000000001,0.705,0.1416666666666666,0.61,elderly,normal
33.5,78.4,2.3,0.2,0.24,male,43,163.1,62.0,23.3,0.475,0.43199999999999994,0.885,0.9833333333333333,0.76,middle,normal
38.9,58.7,5.7,1.3,0.56,male,63,170.0,60.2,20.8,0.20500000000000007,0.826,0.715,0.8916666666666666,0.33999999999999997,senior,normal
13.8,63.1,9.4,1.1,0.62,female,46,177.9,83.0,26.2,0.54,0.738,0.53,0.8083333333333333,0.38,middle,overweight
22.6,53.2,8.2,8.6,0.63,female,21,169.8,69.8,24.2,0.9800000000000001,0.9359999999999999,0.5900000000000001,0.18333333333333332,0.37,young,normal
24.4,47.4,3.5,0.8,0.42,female,30,172.5,63.1,21.2,0.93,0.948,0.825,0.8333333333333334,0.5800000000000001,middle,normal
21.3,84.1,5.2,6.0,0.45,female,56,166.2,64.4,23.3,0.915,0.31800000000000006,0.74,0.4,0.55,senior,normal
20.9,28.8,9.2,5.7,0.84,male,32,187.5,70.1,19.9,0.8949999999999999,0.5760000000000001,0.54,0.5249999999999999,0.16000000000000003,middle,normal
11.6,49.3,12.9,3.7,0.5,female,46,159.8,94.3,36.9,0.53,0.986,0.255,0.5916666666666667,0.5,middle,obese
30.6,44.1,11.3,10.4,0.99,male,46,163.0,51.5,19.4,0.6199999999999999,0.882,0.33499999999999996,0.1333333333333333,0.010000000000000009,middle,normal
23.1,54.9,8.3,2.0,0.47,male,49,165.1,80.1,29.4,0.9949999999999999,0.902,0.585,0.8333333333333334,0.53,middle,overweight
15.8,52.0,5.4,4.2,0.67,female,19,175.4,77.1,25.1,0.64,0.96,0.73,0.5499999999999999,0.32999999999999996,young,overweight
34.5,56.3,5.5,9.3,0.1,female,64,159.6,56.8,22.3,0.525,0.8740000000000001,0.725,0.12499999999999997,0.8,senior,normal
34.1,29.8,13.2,0.4,0.67,female,39,171.4,92.0,31.3,0.44499999999999995,0.5960000000000001,0.3400000000000001,0.8666666666666667,0.32999999999999996,middle,obese
24.6,55.9,0.6,8.1,0.86,female,44,171.6,78.1,26.5,0.9199999999999999,0.882,0.97,0.22500000000000006,0.14,middle,overweight
19.0,37.0,14.8,9.8,0.95,female,84,163.1,62.4,23.5,0.8,0.74,0.16,0.08333333333333323,0.0,elderly,normal
29.1,32.9,10.0,11.2,1.0,female,73,173.3,42.1,14.0,0.595,0.6579999999999999,0.5,0.0,0.0,elderly,underweight
18.6,24.5,10.2,10.5,0.32,female,38,159.9,73.4,28.7,0.78,0.49,0.39,0.024999999999999994,0.6799999999999999,middle,overweight
17.1,73.4,0.6,3.8,0.6,female,64,158.8,69.3,27.5,0.7050000000000001,0.5319999999999998,0.97,0.5833333333333334,0.30000000000000004,senior,overweight
31.9,49.9,9.1,7.0,0.48,male,76,171.0,54.5,18.6,0.3550000000000001,0.998,0.545,0.41666666666666663,0.42000000000000004,elderly,normal
11.2,63.9,7.3,0.9,0.59,female,23,153.4,54.3,23.1,0.41,0.722,0.635,0.8250000000000001,0.41000000000000003,young,normal
12.8,70.9,1.6,3.1,0.2,female,36,148.6,83.0,37.6,0.5900000000000001,0.38199999999999984,0.92,0.6416666666666667,0.8,middle,obese
10.2,67.6,4.2,1.1,0.86,male,74,175.3,40.7,13.2,0.45999999999999996,0.6480000000000001,0.79,0.9083333333333333,0.04000000000000001,elderly,underweight
14.6,52.9,13.4,3.8,0.91,female,20,180.5,74.7,22.9,0.58,0.9420000000000001,0.32999999999999996,0.5833333333333334,0.08999999999999997,young,normal
12.1,47.2,8.2,10.5,0.48,male,18,165.3,67.2,24.6,0.5549999999999999,0.9440000000000001,0.5900000000000001,0.125,0.52,young,normal
39.9,46.3,6.2,4.2,0.32,male,75,163.3,77.5,29.1,0.0,0.9259999999999999,0.69,0.6499999999999999,0.58,elderly,overweight
18.7,64.8,1.1,6.7,0.18,female,55,180.1,65.6,20.2,0.7849999999999999,0.7040000000000001,0.945,0.3416666666666667,0.8200000000000001,senior,normal
14.5,54.6,10.7,5.2,0.7,male,32,158.5,74.4,29.6,0.775,0.9079999999999999,0.3650000000000001,0.5666666666666667,0.30000000000000004,middle,overweight
17.2,79.4,10.5,5.5,0.35,male,51,156.4,58.9,24.1,0.8099999999999999,0.4119999999999999,0.375,0.5416666666666667,0.65,senior,normal
38.1,81.2,9.2,11.6,0.91,male,78,177.1,69.3,22.1,0.04499999999999993,0.3759999999999999,0.54,0.033333333333333326,0.0,elderly,normal
25.6,31.9,7.7,3.6,0.69,male,52,170.1,77.3,26.7,0.8699999999999999,0.6379999999999999,0.615,0.7,0.31000000000000005,senior,overweight
20.9,29.5,6.5,7.5,0.66,female,81,180.6,72.3,22.2,0.8949999999999999,0.5900000000000001,0.675,0.275,0.23999999999999996,elderly,normal
36.2,64.1,8.9,5.0,0.58,male,42,148.6,75.7,34.3,0.23999999999999985,0.7180000000000002,0.45499999999999996,0.5833333333333333,0.42000000000000004,middle,obese
21.8,41.1,3.5,0.7,0.09,female,41,156.0,56.1,23.1,0.9400000000000001,0.8220000000000001,0.825,0.8416666666666667,0.91,middle,normal
20.1,21.3,14.1,5.9,0.94,male,29,170.1,61.1,21.1,0.8550000000000001,0.42600000000000005,0.29500000000000004,0.5083333333333333,0.06000000000000005,young,normal
16.2,82.2,8.8,9.8,0.65,male,35,174.2,61.4,20.2,0.76,0.356,0.5599999999999999,0.18333333333333324,0.35,middle,normal
21.3,35.9,4.7,1.2,0.99,male,32,178.5,65.9,20.7,0.915,0.718,0.765,0.9,0.010000000000000009,middle,normal
19.5,85.0,6.7,0.8,0.56,male,44,171.7,90.4,30.7,0.925,0.10000000000000003,0.665,0.9333333333333333,0.43999999999999995,middle,obese
30.3,70.2,12.1,1.8,0.72,female,77,171.6,64.7,22.0,0.5349999999999999,0.5959999999999999,0.395,0.75,0.18000000000000002,elderly,normal
18.7,73.4,2.4,9.2,0.1,female,63,166.1,52.8,19.1,0.7849999999999999,0.5319999999999998,0.88,0.1333333333333334,0.8,senior,normal
27.3,34.1,4.4,8.7,0.65,male,34,185.9,78.1,22.6,0.7849999999999999,0.682,0.78,0.275,0.35,middle,normal
12.0,36.4,10.2,6.8,0.78,male,70,159.0,90.2,35.7,0.65,0.728,0.39,0.43333333333333335,0.11999999999999997,elderly,obese
15.7,56.5,4.7,5.6,0.79,female,25,173.6,51.1,17.0,0.635,0.87,0.765,0.43333333333333346,0.20999999999999996,young,underweight
22.2,32.0,11.9,10.7,0.78,male,44,160.1,99.6,38.9,0.96,0.64,0.30500000000000005,0.10833333333333339,0.21999999999999997,middle,obese
38.1,41.4,2.0,9.2,0.26,male,63,175.3,76.2,24.8,0.24499999999999994,0.828,0.9,0.2333333333333334,0.64,senior,normal
21.3,42.5,11.4,9.7,0.98,male,67,159.6,85.5,33.6,0.915,0.85,0.32999999999999996,0.19166666666666676,0.0,elderly,obese
29.9,31.2,1.0,9.8,1.0,female,20,177.4,92.0,29.2,0.7550000000000001,0.624,0.95,0.08333333333333323,0.0,young,overweight
17.7,34.4,0.2,7.7,0.12,female,81,171.1,84.6,28.9,0.835,0.688,0.99,0.2583333333333333,0.78,elderly,overweight
13.8,75.2,13.5,5.5,0.94,female,61,187.4,68.3,19.4,0.54,0.496,0.32499999999999996,0.44166666666666676,0.0,senior,normal
11.8,31.7,8.7,10.4,0.32,male,70,167.2,88.3,31.6,0.64,0.634,0.5650000000000001,0.1333333333333333,0.58,elderly,obese
19.2,22.0,5.3,11.1,0.7,male,41,174.2,73.8,24.3,0.9099999999999999,0.43999999999999995,0.735,0.07500000000000007,0.30000000000000004,middle,normal
14.7,64.1,3.5,0.3,0.37,female,77,162.2,86.4,32.8,0.6849999999999999,0.7180000000000002,0.825,0.875,0.53,elderly,obese
15.2,88.3,9.3,0.6,0.97,female,20,167.1,88.0,31.5,0.71,0.034000000000000086,0.5349999999999999,0.85,0.030000000000000027,young,obese
32.8,43.2,7.6,11.5,0.15,female,37,171.1,53.6,18.3,0.6100000000000001,0.8640000000000001,0.62,0.0,0.85,middle,underweight
10.5,28.3,14.9,3.3,0.52,female,63,154.7,81.9,34.2,0.475,0.5660000000000001,0.155,0.6250000000000001,0.38,senior,obese
26.7,59.9,14.7,10.5,0.46,male,32,155.8,67.3,27.7,0.8150000000000001,0.802,0.165,0.125,0.54,middle,overweight
21.4,83.4,9.5,4.7,0.36,female,42,176.0,72.1,23.3,0.9199999999999999,0.33199999999999985,0.525,0.5083333333333334,0.64,middle,normal
25.2,74.9,6.6,1.4,0.66,male,34,168.5,71.9,25.3,0.89,0.5019999999999999,0.67,0.8833333333333333,0.33999999999999997,middle,overweight
26.9,63.6,7.4,1.0,0.17,female,26,164.1,71.3,26.5,0.905,0.728,0.63,0.8166666666666667,0.83,young,overweight
19.4,42.1,10.2,1.9,0.73,male,55,162.6,92.9,35.1,0.9199999999999999,0.8420000000000001,0.39,0.8416666666666667,0.27,senior,obese
18.9,57.9,1.5,3.0,0.98,female,65,163.0,49.5,18.6,0.7949999999999999,0.8420000000000001,0.925,0.65,0.0,elderly,normal
32.0,26.4,4.9,5.9,0.81,female,77,171.1,44.2,15.1,0.45,0.528,0.755,0.4083333333333333,0.08999999999999994,elderly,underweight
36.1,67.5,1.1,8.4,0.87,female,80,174.5,41.0,13.5,0.24499999999999994,0.65,0.945,0.19999999999999993,0.03,elderly,underweight
15.8,70.8,1.1,11.8,0.39,female,19,149.1,86.0,38.7,0.74,0.38400000000000006,0.945,0.0,0.61,young,obese
12.9,87.6,2.9,5.3,0.36,male,28,184.1,58.4,17.2,0.595,0.2480000000000001,0.855,0.5583333333333333,0.64,young,underweight
36.9,38.2,7.3,6.2,0.54,female,81,183.4,72.0,21.4,0.20500000000000007,0.764,0.635,0.3833333333333333,0.36,elderly,normal
20.5,21.3,11.8,6.3,0.09,male,38,146.7,68.3,31.7,0.875,0.42600000000000005,0.30999999999999994,0.475,0.91,middle,obese
26.5,58.2,7.3,6.5,0.95,male,35,180.9,56.7,17.3,0.825,0.836,0.635,0.45833333333333337,0.050000000000000044,middle,underweight
20.8,69.5,5.0,6.2,0.19,male,81,180.6,82.8,25.4,0.89,0.61,0.75,0.4833333333333333,0.7100000000000001,elderly,overweight
13.8,75.3,1.2,0.1,0.91,male,55,170.0,68.1,23.6,0.64,0.4940000000000001,0.94,0.9916666666666667,0.08999999999999997,senior,normal
27.7,33.6,8.3,0.0,0.13,female,49,157.0,66.4,26.9,0.865,0.672,0.485,0.9,0.87,middle,overweight
25.8,38.3,4.1,1.2,0.83,male,28,180.2,73.5,22.6,0.86,0.7659999999999999,0.795,0.9,0.17000000000000004,young,normal
16.1,55.9,9.2,1.2,0.19,male,62,167.6,80.8,28.8,0.8550000000000001,0.882,0.54,0.9,0.7100000000000001,senior,overweight
23.6,43.1,14.7,8.5,0.09,male,50,175.5,55.6,18.1,0.97,0.862,0.165,0.29166666666666663,0.91,senior,underweight
33.9,80.2,1.7,2.5,0.73,female,58,192.2,83.1,22.5,0.555,0.3959999999999999,0.915,0.6916666666666667,0.27,senior,normal
27.7,53.2,3.2,10.7,0.32,female,25,172.5,91.7,30.8,0.865,0.9359999999999999,0.84,0.008333333333333387,0.6799999999999999,young,obese
12.9,76.0,7.1,11.1,0.73,female,28,160.8,48.6,18.8,0.495,0.48,0.645,0.0,0.27,young,normal
26.4,60.6,14.5,11.7,0.58,female,68,166.6,74.2,26.7,0.93,0.788,0.275,0.0,0.32000000000000006,elderly,overweight
31.1,74.1,11.6,11.3,0.15,male,58,162.1,65.4,24.9,0.595,0.5180000000000001,0.32000000000000006,0.05833333333333324,0.85,senior,normal
33.8,43.3,13.5,3.3,0.94,male,34,174.3,80.5,26.5,0.46000000000000013,0.8659999999999999,0.32499999999999996,0.7250000000000001,0.06000000000000005,middle,overweight
28.9,78.2,5.0,6.1,0.48,female,63,161.9,51.8,19.8,0.805,0.43599999999999994,0.75,0.3916666666666667,0.42000000000000004,senior,normal
14.6,39.2,14.9,2.1,0.75,male,49,165.3,94.4,34.5,0.78,0.784,0.255,0.825,0.25,middle,obese
31.3,58.2,1.5,9.7,0.53,male,71,157.2,45.9,18.6,0.38499999999999995,0.836,0.925,0.19166666666666676,0.37,elderly,normal
30.3,35.0,0.8,10.7,0.62,male,37,168.7,66.3,23.3,0.635,0.7,0.96,0.10833333333333339,0.38,middle,normal
10.7,53.3,12.8,10.2,0.34,female,50,171.8,76.5,25.9,0.38499999999999995,0.934,0.36,0.05000000000000002,0.6599999999999999,senior,overweight
22.4,42.3,13.9,5.2,0.24,female,57,143.2,59.7,29.1,0.97,0.846,0.20499999999999993,0.4666666666666667,0.76,senior,overweight
20.0,38.7,1.4,9.1,0.57,male,49,172.6,57.3,19.2,0.85,0.774,0.93,0.2416666666666667,0.43000000000000005,middle,normal
30.1,87.7,1.7,1.2,0.47,female,19,169.5,73.3,25.5,0.7449999999999999,0.246,0.915,0.8,0.53,young,overweight
16.5,31.2,0.5,0.5,0.42,female,50,162.4,71.2,27.0,0.675,0.624,0.975,0.8583333333333334,0.5800000000000001,senior,overweight
27.7,75.1,1.6,9.0,0.69,female,47,190.3,70.1,19.4,0.865,0.4980000000000001,0.92,0.15,0.31000000000000005,middle,normal
37.4,88.9,3.1,5.1,0.71,female,50,179.6,82.9,25.7,0.38000000000000006,0.22199999999999986,0.845,0.475,0.29000000000000004,senior,overweight
33.9,21.4,14.6,11.9,0.09,female,43,159.0,64.1,25.4,0.555,0.42799999999999994,0.17,0.0,0.91,middle,overweight
37.6,68.9,10.0,1.2,0.37,male,39,178.4,74.8,23.5,0.2699999999999999,0.6219999999999999,0.5,0.9,0.63,middle,normal
39.4,37.7,11.7,10.3,0.44,female,83,182.4,62.4,18.8,0.08000000000000007,0.754,0.31500000000000006,0.0416666666666666,0.4600000000000001,elderly,normal
10.3,22.8,11.6,5.8,0.14,male,55,171.3,57.3,19.5,0.465,0.45599999999999996,0.42000000000000004,0.5166666666666666,0.86,senior,normal
28.7,48.2,8.0,9.9,0.27,male,63,173.6,65.7,21.8,0.7150000000000001,0.9640000000000001,0.6,0.17499999999999993,0.63,senior,normal
22.4,85.5,12.0,9.8,0.1,female,32,173.4,62.5,20.8,0.97,0.29000000000000004,0.4,0.08333333333333323,0.9,middle,normal
35.8,20.8,8.9,11.0,1.0,male,61,149.1,63.3,28.5,0.2600000000000001,0.41600000000000004,0.45499999999999996,0.08333333333333337,0.0,senior,overweight
17.6,61.2,4.7,3.6,0.75,male,66,168.1,87.5,31.0,0.93,0.7759999999999999,0.765,0.7,0.15,elderly,obese
39.4,55.1,8.4,11.4,0.13,male,78,167.6,66.2,23.6,0.0,0.8979999999999999,0.58,0.04999999999999993,0.77,elderly,normal
28.4,81.1,8.0,1.8,0.07,female,84,184.3,60.1,17.7,0.6300000000000001,0.3780000000000001,0.6,0.75,0.83,elderly,underweight
33.8,25.9,12.4,1.0,0.73,female,23,173.3,70.4,23.4,0.5600000000000002,0.518,0.38,0.8166666666666667,0.27,young,normal
12.6,67.7,14.7,5.2,0.47,male,26,167.0,71.6,25.7,0.58,0.6459999999999999,0.265,0.5666666666666667,0.53,young,overweight
15.5,67.6,6.2,9.9,0.8,female,23,169.1,52.2,18.3,0.625,0.6480000000000001,0.69,0.07499999999999993,0.19999999999999996,young,underweight
32.8,66.8,11.5,5.7,0.93,female,49,180.2,65.5,20.2,0.6100000000000001,0.664,0.42500000000000004,0.42499999999999993,0.06999999999999995,middle,normal
10.7,86.0,1.5,10.0,0.62,female,58,168.2,64.9,22.9,0.38499999999999995,0.28,0.925,0.06666666666666662,0.38,senior,normal
34.5,77.6,11.7,8.8,0.23,female,25,163.0,67.4,25.4,0.525,0.44800000000000006,0.31500000000000006,0.1666666666666666,0.77,young,overweight
10.4,22.9,5.6,2.5,0.79,male,67,167.2,80.9,28.9,0.5700000000000001,0.45799999999999996,0.72,0.7916666666666666,0.10999999999999996,elderly,overweight
29.7,53.0,0.6,11.4,0.96,male,79,179.4,72.1,22.4,0.465,0.94,0.97,0.04999999999999993,0.0,elderly,normal
21.0,47.9,5.4,0.7,0.6,female,79,175.0,88.4,28.9,0.9,0.958,0.73,0.8416666666666667,0.30000000000000004,elderly,overweight
28.3,41.7,9.2,10.8,0.7,female,24,170.4,69.8,24.0,0.835,0.8340000000000001,0.54,0.0,0.30000000000000004,young,normal
30.9,51.6,1.8,3.7,0.37,male,21,171.9,96.6,32.7,0.5050000000000001,0.968,0.91,0.6916666666666667,0.63,young,obese
20.3,46.9,13.9,6.0,0.41,male,23,164.4,63.1,23.3,0.865,0.938,0.20499999999999993,0.5,0.5900000000000001,young,normal
13.2,50.3,1.2,5.1,0.75,female,75,168.1,58.5,20.7,0.51,0.9940000000000001,0.94,0.475,0.15,elderly,normal
12.1,88.5,14.0,2.1,0.93,male,39,163.4,78.2,29.3,0.655,0.22999999999999998,0.20000000000000004,0.825,0.06999999999999995,middle,overweight
27.7,26.2,10.6,4.3,0.65,female,43,167.1,90.5,32.4,0.865,0.524,0.47,0.5416666666666666,0.35,middle,obese
25.6,84.6,4.9,2.3,0.8,female,20,183.5,49.3,14.6,0.8699999999999999,0.30800000000000016,0.755,0.7083333333333334,0.19999999999999996,young,underweight
32.3,53.6,5.9,2.4,0.21,male,58,159.2,67.0,26.4,0.5350000000000001,0.9279999999999999,0.705,0.8,0.79,senior,overweight
25.3,63.7,11.1,2.2,0.25,male,77,163.1,60.8,22.9,0.885,0.726,0.3450000000000001,0.8166666666666667,0.65,elderly,normal
22.7,78.1,9.0,5.9,0.56,female,31,157.5,72.1,29.1,0.985,0.43800000000000017,0.45000000000000007,0.4083333333333333,0.43999999999999995,middle,overweight
21.9,45.2,10.1,9.6,0.22,female,29,155.3,70.2,29.1,0.945,0.904,0.395,0.10000000000000006,0.78,young,overweight
10.8,50.1,5.8,6.8,0.65,male,29,168.1,90.2,31.9,0.5900000000000001,0.998,0.71,0.43333333333333335,0.35,young,obese
20.1,48.7,7.3,10.7,0.33,female,30,163.8,68.4,25.5,0.8550000000000001,0.9740000000000001,0.635,0.008333333333333387,0.6699999999999999,middle,overweight
39.3,46.2,14.8,7.6,0.8,male,42,187.6,90.6,25.7,0.18500000000000014,0.924,0.26,0.3666666666666667,0.19999999999999996,middle,overweight
36.2,84.8,3.2,8.3,0.82,female,62,167.2,65.3,23.4,0.43999999999999984,0.30400000000000005,0.84,0.20833333333333323,0.08000000000000004,senior,normal
19.9,78.0,6.3,8.0,0.49,male,36,182.9,83.9,25.1,0.945,0.43999999999999995,0.685,0.33333333333333337,0.51,middle,overweight
27.6,27.6,4.4,5.4,0.22,male,72,179.7,73.4,22.7,0.7699999999999999,0.552,0.78,0.55,0.68,elderly,normal
35.4,27.6,11.5,8.3,0.66,male,62,167.9,95.9,34.0,0.2800000000000001,0.552,0.42500000000000004,0.30833333333333324,0.23999999999999996,senior,obese
23.2,50.0,11.5,0.8,0.99,female,25,191.1,47.8,13.1,0.99,1.0,0.32500000000000007,0.8333333333333334,0.010000000000000009,young,underweight
10.5,26.9,4.4,10.3,0.64,female,70,172.7,52.5,17.6,0.375,0.538,0.78,0.0416666666666666,0.26,elderly,underweight
12.2,63.3,1.2,9.3,0.08,male,72,185.1,97.5,28.5,0.6599999999999999,0.734,0.94,0.22499999999999998,0.8200000000000001,elderly,overweight
25.3,30.1,0.2,2.9,0.07,female,49,184.0,59.0,17.4,0.885,0.6020000000000001,0.99,0.6583333333333333,0.9299999999999999,middle,underweight
39.1,56.6,6.4,9.2,0.35,male,68,174.1,60.0,19.8,0.0,0.868,0.6799999999999999,0.2333333333333334,0.55,elderly,normal
30.8,20.5,6.2,0.2,0.24,male,61,177.5,56.9,18.1,0.61,0.41000000000000003,0.69,0.9833333333333333,0.66,senior,underweight
12.1,42.2,14.8,2.6,0.82,female,35,176.2,87.2,28.1,0.5549999999999999,0.8440000000000001,0.26,0.6833333333333333,0.18000000000000005,middle,overweight
15.7,67.4,7.0,0.8,0.85,female,39,158.6,51.2,20.4,0.635,0.6519999999999999,0.65,0.8333333333333334,0.15000000000000002,middle,normal
